2242	Missing: Not provided
757	missing
649	NA
361	not applicable
187	NOT APPLICABLE
118	139.1584005
105	not collected
104	331.6024086
85	214.0262472
79	567.3819562
79	194.4967442
75	201.0445921
67	429.0552435
66	732.7127418
63	438.0184481
60	897.6
59	385.3441797
59	260.2413194
58	1068.698168
57	248.239
57	662.7893825
56	413.4438559
56	382.5121642
55	2363.7
55	225.2877854
54	207.0982629
54	896.4368109
53	18.21803276
53	430
53	540.1483573
52	81.48221853
51	300.526265
51	270.5049998
49	0.659
47	113.6702608
47	701.4370268
47	778.3
47	460.155006
46	305.5155541
46	767.1
45	1313.950667
45	4817.152535
45	426.8587201
44	61.3540008
44	765.8
43	671.6
43	5340.903426
43	2207.772949
42	1457.2
42	404.902193
41	799.1
41	27
40	865.6
40	1408.290996
40	1294.164572
40	1245.1
39	306.016
39	512.9708545
38	277.652
36	106.6567458
36	106.8848276
35	291.136
34	1029.496022
34	1408.082597
34	224.995
34	363.199
34	806.8
34	0.329
33	3131.33
33	811.8756948
33	902.5
32	33
32	158.6
32	1167.3
32	131.868
31	496.9
31	688.0372217
31	899.1403976
31	967.5799624
30	1176.890389
30	373.4
30	3680.527292
30	0.2 mM
30	29
30	2735.352394
30	23
29	30.391
29	28
29	167.2
29	910.6771766
29	883.5662737
28	25
28	26
27	31
27	413.1
27	330.7817908
27	427.1971877
27	982.7609349
27	830.9
27	0.209
26	891.8204011
26	3110.391101
26	1026.5
26	1029.620459
26	275.83
25	108.008
25	497.3069949
25	1296
25	413.6496788
25	773.9
25	30
25	20
25	255.301
24	1721.5
24	0.219
24	127.2126169
24	495.6
24	33.209
23	1302.9
23	18
23	1584.2
23	397.93
23	32
22	857.95
22	392.042
22	478.549
22	5265.470828
21	535.3016293
21	34
21	1536.154899
21	393.6725738
20	431.6548028
20	21
20	19
20	2450.35
20	0.968
20	1180.202873
20	184.71
19	4650.247768
19	22
19	17
19	0.198
19	36
18	258.2075937
18	0.563
18	35
18	4369.82
18	24
17	41
17	37
17	57
17	306.75
17	2118.605186
16	1744.296498
16	418.0361836
16	46
16	55
16	47
16	0.751
16	45
16	916.5614182
15	0.26 mM
15	740.8
15	38
15	62
14	13
14	14
14	40
14	39
14	56
14	2940.240373
14	1240.66
13	60
13	42
13	58
13	2340.19
13	4511.065499
12	66
12	51
12	2454.3
12	64
12	59
12	63
12	2462.1
12	54
11	2606.5
11	0.036
11	15
11	2605.5
11	0.19 mM
11	2436.1
11	65
11	68
10	49
10	9
10	2405
10	6344.78671
10	4496.6
10	43
9	84
9	6344.8
9	74
9	20%
9	48
9	85
8	3162.9
8	50
8	370.8109382
8	61
8	296.4524808
8	10
8	67
8	77
8	0
8	72
8	3306.5
8	80
8	71
7	53
7	92
7	88
7	44
7	0.82 mM
7	52
7	81
7	76
7	12
6	70
6	116
6	82
6	296.5
6	89
6	16
6	113
5	10.2 mg/L
5	96
5	15.4 mg/L
5	122
5	7.7 mg/L
5	24.9 mg/L
5	8
5	132
5	108
5	73
5	78
5	99
5	121
5	69
4	124
4	217 mg/L
4	75
4	87
4	142
4	236
4	86
4	111
4	83
4	25 mg/L
4	79
4	255 mg/L
4	N/A
3	97
3	91
3	6.6 mM
3	109
3	119
3	254
3	106
3	130
3	114
3	248
3	7.24 mM
3	118
3	11
3	127
3	4172.9
3	90
3	0.91 mM
3	101
3	117
3	110
2	5.6 mM
2	98
2	140
2	273
2	211
2	5.99 mM
2	188
2	350 ppm
2	102
2	125
2	180 ppm
2	10.75 mM
2	11.3 mM
2	143
2	165
2	144
2	100
2	129
2	152
2	0.057990071
2	94
2	750 ppm
2	145
2	7878 ppmV
2	135
2	&lt;0.03 mM
2	1000 ppm
2	133
2	5.2 mM
2	160
2	107
2	2.5 mM
2	214
2	10%
2	10.35 mM
2	95
2	unknown
2	6.1 mM
2	190
1	992.7832036
1	393
1	420
1	387
1	239
1	10.55 mM
1	2013
1	943
1	643
1	103
1	not known
1	453
1	173
1	163
1	278
1	228
1	104
1	185
1	5.33 mM
1	271
1	112
1	1188.82
1	171
1	134
1	0.75 mM
1	6
1	659
1	347
1	1.01 mM
1	4.88 mM
1	914
1	0.96 mM
1	428
1	698
1	256
1	331
1	375
1	326
1	244
1	234
1	572
1	554
1	232
1	276
1	357.720941
1	146
1	151
1	175
1	6.68 mM
1	3.2 mM
1	207
1	336
1	2620
1	282
1	356
1	2.6 mM
1	198
1	327
1	225
1	11.6 mM
1	251
1	2540
1	491
1	531
1	162
1	3638.54
1	1191
1	197
1	0.94 mM
1	105
1	642
1	242
1	246
1	241
1	451
1	128
1	417
1	126
1	269
1	290
1	5.3 mM
1	1.79 mM
1	203
1	293
1	425
1	352
1	1227
1	259
1	200
1	153
1	471
1	610
1	187
1	172
1	1.9 mM
1	237
1	150
1	1.23 mM
1	7
1	382
1	2.3 mM
1	218
1	7.99 mM
1	0.042183518
1	193
1	303
1	2551
1	161
1	4
1	1.57 mM
1	320
1	264
1	1837
1	221
1	224
1	2875.621042
1	120
1	137
1	5
1	5.1 mM
1	2265
